ID,DataRow ID,Label,External ID,Dataset Name,class
cjrllmukqmxfa0898h9r74x41,cjrllezuwis7g0anv5d7o71i6,"{""Person"":[{""geometry"":[{""x"":14,""y"":64},{""x"":14,""y"":91},{""x"":2,""y"":91},{""x"":2,""y"":64}]},{""geometry"":[{""x"":28,""y"":27},{""x"":28,""y"":0},{""x"":44,""y"":0},{""x"":44,""y"":27}]},{""geometry"":[{""x"":28,""y"":51},{""x"":28,""y"":82},{""x"":45,""y"":82},{""x"":45,""y"":51}]},{""geometry"":[{""x"":80,""y"":103},{""x"":80,""y"":133},{""x"":100,""y"":133},{""x"":100,""y"":103}]},{""geometry"":[{""x"":107,""y"":193},{""x"":107,""y"":161},{""x"":125,""y"":161},{""x"":125,""y"":193}]},{""geometry"":[{""x"":289,""y"":37},{""x"":289,""y"":9},{""x"":274,""y"":9},{""x"":274,""y"":37}]}]}",img_00004.bmp,p06,pedestrian
cjrllnfgkmlw80b4767m1csns,cjrllezuwis7k0anv0117o8cz,"{""Person"":[{""geometry"":[{""x"":26,""y"":13},{""x"":26,""y"":41},{""x"":42,""y"":41},{""x"":42,""y"":13}]},{""geometry"":[{""x"":13,""y"":59},{""x"":13,""y"":86},{""x"":27,""y"":86},{""x"":27,""y"":59}]},{""geometry"":[{""x"":38,""y"":68},{""x"":38,""y"":98},{""x"":58,""y"":98},{""x"":58,""y"":68}]},{""geometry"":[{""x"":113,""y"":141},{""x"":95,""y"":141},{""x"":95,""y"":111},{""x"":113,""y"":111}]}]}",img_00005.bmp,p06,pedestrian
cjrllnwoamm990b472hgn7wq9,cjrllezuwis7o0anvgth5y1mo,"{""Person"":[{""geometry"":[{""x"":26,""y"":11},{""x"":26,""y"":40},{""x"":42,""y"":40},{""x"":42,""y"":11}]},{""geometry"":[{""x"":11,""y"":54},{""x"":11,""y"":82},{""x"":26,""y"":82},{""x"":26,""y"":54}]},{""geometry"":[{""x"":35,""y"":65},{""x"":35,""y"":97},{""x"":56,""y"":97},{""x"":56,""y"":65}]},{""geometry"":[{""x"":109,""y"":136},{""x"":109,""y"":104},{""x"":95,""y"":104},{""x"":95,""y"":136}]}]}",img_00006.bmp,p06,pedestrian
cjrllodzwmmlh0b47a3br3sne,cjrllezuxis7s0anv7ohggcbv,"{""Person"":[{""geometry"":[{""x"":40,""y"":31},{""x"":40,""y"":6},{""x"":27,""y"":6},{""x"":27,""y"":31}]},{""geometry"":[{""x"":25,""y"":51},{""x"":25,""y"":77},{""x"":13,""y"":77},{""x"":13,""y"":51}]},{""geometry"":[{""x"":36,""y"":91},{""x"":36,""y"":63},{""x"":50,""y"":63},{""x"":50,""y"":91}]},{""geometry"":[{""x"":91,""y"":104},{""x"":91,""y"":132},{""x"":107,""y"":132},{""x"":107,""y"":104}]}]}",img_00007.bmp,p06,pedestrian
cjrllp13amn4p0b47rbjnyc2k,cjrllezuxis7w0anvp9zmyce3,"{""Person"":[{""geometry"":[{""x"":41,""y"":28},{""x"":41,""y"":2},{""x"":25,""y"":2},{""x"":25,""y"":28}]},{""geometry"":[{""x"":26,""y"":45},{""x"":26,""y"":73},{""x"":11,""y"":73},{""x"":11,""y"":45}]},{""geometry"":[{""x"":45,""y"":57},{""x"":45,""y"":87},{""x"":32,""y"":87},{""x"":32,""y"":57}]},{""geometry"":[{""x"":105,""y"":96},{""x"":105,""y"":127},{""x"":89,""y"":127},{""x"":89,""y"":96}]}]}",img_00008.bmp,p06,pedestrian
cjrllsrpqmpsr0b47naehgp7m,cjrllezuxis800anvnl2h8i7v,"{""Person"":[{""geometry"":[{""x"":26,""y"":22},{""x"":26,""y"":2},{""x"":37,""y"":2},{""x"":37,""y"":22}]},{""geometry"":[{""x"":26,""y"":40},{""x"":26,""y"":70},{""x"":13,""y"":70},{""x"":13,""y"":40}]},{""geometry"":[{""x"":29,""y"":82},{""x"":29,""y"":54},{""x"":43,""y"":54},{""x"":43,""y"":82}]},{""geometry"":[{""x"":98,""y"":90},{""x"":98,""y"":120},{""x"":85,""y"":120},{""x"":85,""y"":90}]}]}",img_00009.bmp,p06,pedestrian
cjrllw164n4lh0898ces0yczs,cjrllezuxis840anvv9iacyfy,"{""Person"":[{""geometry"":[{""x"":27,""y"":25},{""x"":27,""y"":56},{""x"":42,""y"":56},{""x"":42,""y"":25}]},{""geometry"":[{""x"":19,""y"":68},{""x"":19,""y"":102},{""x"":5,""y"":102},{""x"":5,""y"":68}]},{""geometry"":[{""x"":115,""y"":186},{""x"":115,""y"":219},{""x"":98,""y"":219},{""x"":98,""y"":186}]},{""geometry"":[{""x"":172,""y"":176},{""x"":172,""y"":207},{""x"":153,""y"":207},{""x"":153,""y"":176}]}]}",img_00010.bmp,p06,pedestrian
cjrllxauhn5gq0898tbosqxqq,cjrllezuxis880anv2cn4s6of,"{""Person"":[{""geometry"":[{""x"":29,""y"":43},{""x"":29,""y"":73},{""x"":16,""y"":73},{""x"":16,""y"":43}]},{""geometry"":[{""x"":27,""y"":32},{""x"":27,""y"":3},{""x"":38,""y"":3},{""x"":38,""y"":32}]},{""geometry"":[{""x"":73,""y"":181},{""x"":73,""y"":212},{""x"":53,""y"":212},{""x"":53,""y"":181}]},{""geometry"":[{""x"":123,""y"":157},{""x"":123,""y"":187},{""x"":108,""y"":187},{""x"":108,""y"":157}]},{""geometry"":[{""x"":193,""y"":152},{""x"":193,""y"":184},{""x"":172,""y"":184},{""x"":172,""y"":152}]}]}",img_00011.bmp,p06,pedestrian
cjrlly4eln64a0898kyd6iik7,cjrllezuxis8c0anv4n5jqxuw,"{""Person"":[{""geometry"":[{""x"":30,""y"":41},{""x"":30,""y"":73},{""x"":16,""y"":73},{""x"":16,""y"":41}]},{""geometry"":[{""x"":37,""y"":27},{""x"":37,""y"":2},{""x"":26,""y"":2},{""x"":26,""y"":27}]},{""geometry"":[{""x"":65,""y"":181},{""x"":65,""y"":213},{""x"":79,""y"":213},{""x"":79,""y"":181}]},{""geometry"":[{""x"":123,""y"":183},{""x"":123,""y"":153},{""x"":106,""y"":153},{""x"":106,""y"":183}]},{""geometry"":[{""x"":194,""y"":149},{""x"":194,""y"":180},{""x"":173,""y"":180},{""x"":173,""y"":149}]}]}",img_00012.bmp,p06,pedestrian
cjrllyqg5n6rf0898vf779dqy,cjrllezuxis8g0anvtdqn0sax,"{""Person"":[{""geometry"":[{""x"":37,""y"":25},{""x"":37,""y"":1},{""x"":26,""y"":1},{""x"":26,""y"":25}]},{""geometry"":[{""x"":30,""y"":36},{""x"":30,""y"":66},{""x"":16,""y"":66},{""x"":16,""y"":36}]},{""geometry"":[{""x"":89,""y"":182},{""x"":89,""y"":210},{""x"":69,""y"":210},{""x"":69,""y"":182}]},{""geometry"":[{""x"":121,""y"":150},{""x"":121,""y"":179},{""x"":108,""y"":179},{""x"":108,""y"":150}]},{""geometry"":[{""x"":197,""y"":147},{""x"":197,""y"":177},{""x"":177,""y"":177},{""x"":177,""y"":147}]}]}",img_00013.bmp,p06,pedestrian
cjrllzha2mveo0b470sfdoi2a,cjrllezuxis8k0anvg0argkyq,"{""Person"":[{""geometry"":[{""x"":37,""y"":34},{""x"":37,""y"":6},{""x"":19,""y"":6},{""x"":19,""y"":34}]},{""geometry"":[{""x"":104,""y"":107},{""x"":104,""y"":132},{""x"":85,""y"":132},{""x"":85,""y"":107}]},{""geometry"":[{""x"":230,""y"":114},{""x"":230,""y"":142},{""x"":214,""y"":142},{""x"":214,""y"":114}]},{""geometry"":[{""x"":186,""y"":201},{""x"":186,""y"":166},{""x"":164,""y"":166},{""x"":164,""y"":201}]},{""geometry"":[{""x"":335,""y"":215},{""x"":335,""y"":239},{""x"":315,""y"":239},{""x"":315,""y"":215}]}]}",img_00014.bmp,p06,pedestrian
cjrlm09svn83v089874kh28ot,cjrllezuxis8o0anvxh0iunrk,"{""Person"":[{""geometry"":[{""x"":38,""y"":29},{""x"":38,""y"":2},{""x"":22,""y"":2},{""x"":22,""y"":29}]},{""geometry"":[{""x"":97,""y"":98},{""x"":97,""y"":129},{""x"":81,""y"":129},{""x"":81,""y"":98}]},{""geometry"":[{""x"":238,""y"":107},{""x"":238,""y"":139},{""x"":218,""y"":139},{""x"":218,""y"":107}]},{""geometry"":[{""x"":200,""y"":170},{""x"":200,""y"":202},{""x"":180,""y"":202},{""x"":180,""y"":170}]},{""geometry"":[{""x"":350,""y"":210},{""x"":350,""y"":237},{""x"":331,""y"":237},{""x"":331,""y"":210}]}]}",img_00015.bmp,p06,pedestrian
cjrlm2a7jmy3o0b47pcdy3qio,cjrllezuxis8w0anvtv0wasr1,"{""Person"":[{""geometry"":[{""x"":21,""y"":48},{""x"":21,""y"":77},{""x"":4,""y"":77},{""x"":4,""y"":48}]},{""geometry"":[{""x"":60,""y"":63},{""x"":60,""y"":91},{""x"":45,""y"":91},{""x"":45,""y"":63}]},{""geometry"":[{""x"":260,""y"":80},{""x"":260,""y"":110},{""x"":242,""y"":110},{""x"":242,""y"":80}]},{""geometry"":[{""x"":273,""y"":5},{""x"":273,""y"":32},{""x"":260,""y"":32},{""x"":260,""y"":5}]},{""geometry"":[{""x"":286,""y"":8},{""x"":286,""y"":36},{""x"":273,""y"":36},{""x"":273,""y"":8}]},{""geometry"":[{""x"":293,""y"":171},{""x"":293,""y"":204},{""x"":273,""y"":204},{""x"":273,""y"":171}]}]}",img_00017.bmp,p06,pedestrian
cjrlm454pmzqd0b47pchtsdxo,cjrllezuxis8s0anva4yhl0aj,"{""Person"":[{""geometry"":[{""x"":19,""y"":51},{""x"":19,""y"":84},{""x"":4,""y"":84},{""x"":4,""y"":51}]},{""geometry"":[{""x"":64,""y"":66},{""x"":64,""y"":98},{""x"":49,""y"":98},{""x"":49,""y"":66}]},{""geometry"":[{""x"":255,""y"":84},{""x"":255,""y"":110},{""x"":236,""y"":110},{""x"":236,""y"":84}]},{""geometry"":[{""x"":274,""y"":2},{""x"":274,""y"":31},{""x"":260,""y"":31},{""x"":260,""y"":2}]},{""geometry"":[{""x"":286,""y"":6},{""x"":286,""y"":33},{""x"":275,""y"":33},{""x"":275,""y"":6}]},{""geometry"":[{""x"":283,""y"":173},{""x"":283,""y"":203},{""x"":266,""y"":203},{""x"":266,""y"":173}]}]}",img_00016.bmp,p06,pedestrian
cjrlm535wn0mi0b474zvlkpnq,cjrllezuxis900anvx68b1zfo,"{""Person"":[{""geometry"":[{""x"":20,""y"":18},{""x"":20,""y"":48},{""x"":3,""y"":48},{""x"":3,""y"":18}]},{""geometry"":[{""x"":42,""y"":35},{""x"":42,""y"":63},{""x"":30,""y"":63},{""x"":30,""y"":35}]},{""geometry"":[{""x"":74,""y"":186},{""x"":74,""y"":222},{""x"":52,""y"":222},{""x"":52,""y"":186}]},{""geometry"":[{""x"":269,""y"":61},{""x"":269,""y"":87},{""x"":255,""y"":87},{""x"":255,""y"":61}]},{""geometry"":[{""x"":262,""y"":24},{""x"":262,""y"":52},{""x"":250,""y"":52},{""x"":250,""y"":24}]},{""geometry"":[{""x"":277,""y"":27},{""x"":277,""y"":52},{""x"":263,""y"":52},{""x"":263,""y"":27}]}]}",img_00018.bmp,p06,pedestrian
cjrlmamjynh6l0898eaynnjrg,cjrlm6mv5jjsw0anvnkuma3ns,"{""Person"":[{""geometry"":[{""x"":91,""y"":163},{""x"":91,""y"":193},{""x"":110,""y"":193},{""x"":110,""y"":163}]},{""geometry"":[{""x"":197,""y"":164},{""x"":197,""y"":138},{""x"":179,""y"":138},{""x"":179,""y"":164}]}],""image_problems"":[""blur"",""pixelated""]}",img_00001.bmp,p07,pedestrian
cjrlmazu0n58d0b47oatjd1rt,cjrlm6mv5jjt00anvp4fv23nd,"{""Person"":[{""geometry"":[{""x"":104,""y"":162},{""x"":104,""y"":194},{""x"":87,""y"":194},{""x"":87,""y"":162}]},{""geometry"":[{""x"":198,""y"":138},{""x"":198,""y"":169},{""x"":175,""y"":169},{""x"":175,""y"":138}]}],""image_problems"":[""blur"",""pixelated""]}",img_00002.bmp,p07,pedestrian
cjrlmbbahnjf10898ikig7fpy,cjrlm6mv5jjt40anv06s384ak,"{""Person"":[{""geometry"":[{""x"":88,""y"":166},{""x"":88,""y"":198},{""x"":67,""y"":198},{""x"":67,""y"":166}]},{""geometry"":[{""x"":191,""y"":144},{""x"":191,""y"":167},{""x"":173,""y"":167},{""x"":173,""y"":144}]}]}",img_00003.bmp,p07,pedestrian
cjrlmcjw5n89m0b47uhqyipl1,cjrlm6mv5jjtc0anvmd6zutsc,"{""Person"":[{""geometry"":[{""x"":17,""y"":21},{""x"":17,""y"":45},{""x"":28,""y"":45},{""x"":28,""y"":21}]},{""geometry"":[{""x"":44,""y"":25},{""x"":44,""y"":50},{""x"":32,""y"":50},{""x"":32,""y"":25}]},{""geometry"":[{""x"":19,""y"":54},{""x"":19,""y"":81},{""x"":3,""y"":81},{""x"":3,""y"":54}]},{""geometry"":[{""x"":82,""y"":233},{""x"":82,""y"":209},{""x"":97,""y"":209},{""x"":97,""y"":233}]}]}",img_00005.bmp,p07,pedestrian
cjrlmczmbn8v30b4707pdmecd,cjrlm6mv5jjt80anvgpl7wkvk,"{""Person"":[{""geometry"":[{""x"":19,""y"":8},{""x"":19,""y"":34},{""x"":5,""y"":34},{""x"":5,""y"":8}]},{""geometry"":[{""x"":156,""y"":199},{""x"":156,""y"":171},{""x"":144,""y"":171},{""x"":144,""y"":199}]}]}",img_00004.bmp,p07,pedestrian
cjrlmdppcnlup0898xt6nemle,cjrlm6mv5jjtg0anvjonhk3y6,"{""Person"":[{""geometry"":[{""x"":14,""y"":17},{""x"":14,""y"":46},{""x"":30,""y"":46},{""x"":30,""y"":17}]},{""geometry"":[{""x"":47,""y"":21},{""x"":47,""y"":51},{""x"":31,""y"":51},{""x"":31,""y"":21}]},{""geometry"":[{""x"":17,""y"":58},{""x"":17,""y"":85},{""x"":2,""y"":85},{""x"":2,""y"":58}]},{""geometry"":[{""x"":97,""y"":207},{""x"":97,""y"":234},{""x"":79,""y"":234},{""x"":79,""y"":207}]}]}",img_00006.bmp,p07,pedestrian
cjrlmekkznac90b47s2te9iqw,cjrlm6mv5jjtk0anv0tqi6ejh,"{""Person"":[{""geometry"":[{""x"":15,""y"":56},{""x"":15,""y"":74},{""x"":6,""y"":74},{""x"":6,""y"":56}]},{""geometry"":[{""x"":273,""y"":11},{""x"":273,""y"":33},{""x"":259,""y"":33},{""x"":259,""y"":11}]},{""geometry"":[{""x"":264,""y"":59},{""x"":264,""y"":38},{""x"":250,""y"":38},{""x"":250,""y"":59}]},{""geometry"":[{""x"":266,""y"":62},{""x"":266,""y"":91},{""x"":249,""y"":91},{""x"":249,""y"":62}]},{""geometry"":[{""x"":231,""y"":189},{""x"":231,""y"":225},{""x"":247,""y"":225},{""x"":247,""y"":189}]}]}",img_00007.bmp,p07,pedestrian
cjrlmfa1lnawy0b470rq9kigm,cjrlm6mv5jjto0anvuxkapbd9,"{""Person"":[{""geometry"":[{""x"":22,""y"":179},{""x"":22,""y"":210},{""x"":5,""y"":210},{""x"":5,""y"":179}]},{""geometry"":[{""x"":43,""y"":174},{""x"":43,""y"":201},{""x"":27,""y"":201},{""x"":27,""y"":174}]},{""geometry"":[{""x"":207,""y"":160},{""x"":207,""y"":201},{""x"":225,""y"":201},{""x"":225,""y"":160}]},{""geometry"":[{""x"":227,""y"":77},{""x"":227,""y"":102},{""x"":242,""y"":102},{""x"":242,""y"":77}]},{""geometry"":[{""x"":238,""y"":57},{""x"":238,""y"":78},{""x"":252,""y"":78},{""x"":252,""y"":57}]},{""geometry"":[{""x"":270,""y"":20},{""x"":270,""y"":42},{""x"":255,""y"":42},{""x"":255,""y"":20}]}]}",img_00008.bmp,p07,pedestrian
cjrlmfyunnnpk0898ahhwhm4z,cjrlm6mv5jjts0anvabzb166s,"{""Person"":[{""geometry"":[{""x"":22,""y"":182},{""x"":22,""y"":207},{""x"":35,""y"":207},{""x"":35,""y"":182}]},{""geometry"":[{""x"":44,""y"":169},{""x"":44,""y"":200},{""x"":58,""y"":200},{""x"":58,""y"":169}]},{""geometry"":[{""x"":217,""y"":153},{""x"":217,""y"":184},{""x"":202,""y"":184},{""x"":202,""y"":153}]},{""geometry"":[{""x"":223,""y"":80},{""x"":223,""y"":108},{""x"":236,""y"":108},{""x"":236,""y"":80}]},{""geometry"":[{""x"":250,""y"":80},{""x"":250,""y"":65},{""x"":232,""y"":65},{""x"":232,""y"":80}]},{""geometry"":[{""x"":267,""y"":25},{""x"":267,""y"":48},{""x"":255,""y"":48},{""x"":255,""y"":25}]}]}",img_00009.bmp,p07,pedestrian
cjrlmhwkbnq9o0898sria0ef1,cjrlm6mv5jjtw0anvay5sa7bv,"{""Person"":[{""geometry"":[{""x"":72,""y"":175},{""x"":72,""y"":207},{""x"":88,""y"":207},{""x"":88,""y"":175}]},{""geometry"":[{""x"":94,""y"":195},{""x"":94,""y"":169},{""x"":104,""y"":169},{""x"":104,""y"":195}]},{""geometry"":[{""x"":218,""y"":126},{""x"":218,""y"":155},{""x"":203,""y"":155},{""x"":203,""y"":126}]},{""geometry"":[{""x"":204,""y"":98},{""x"":204,""y"":126},{""x"":221,""y"":126},{""x"":221,""y"":98}]},{""geometry"":[{""x"":237,""y"":102},{""x"":237,""y"":80},{""x"":220,""y"":80},{""x"":220,""y"":102}]},{""geometry"":[{""x"":249,""y"":64},{""x"":249,""y"":39},{""x"":260,""y"":39},{""x"":260,""y"":64}]}]}",img_00010.bmp,p07,pedestrian
cjrlml922nt750898psfexpls,cjrlm6mv5jju00anv7sk5yekh,"{""Person"":[{""geometry"":[{""x"":87,""y"":172},{""x"":87,""y"":206},{""x"":101,""y"":206},{""x"":101,""y"":172}]},{""geometry"":[{""x"":106,""y"":166},{""x"":106,""y"":194},{""x"":121,""y"":194},{""x"":121,""y"":166}]},{""geometry"":[{""x"":223,""y"":118},{""x"":223,""y"":144},{""x"":212,""y"":144},{""x"":212,""y"":118}]},{""geometry"":[{""x"":212,""y"":102},{""x"":212,""y"":131},{""x"":199,""y"":131},{""x"":199,""y"":102}]},{""geometry"":[{""x"":231,""y"":84},{""x"":231,""y"":108},{""x"":217,""y"":108},{""x"":217,""y"":84}]},{""geometry"":[{""x"":256,""y"":44},{""x"":256,""y"":69},{""x"":246,""y"":69},{""x"":246,""y"":44}]}]}",img_00011.bmp,p07,pedestrian
cjrlmm2bhnhr90b479oohy5ut,cjrlm6mv5jju40anvtw0das46,"{""Person"":[{""geometry"":[{""x"":107,""y"":175},{""x"":107,""y"":201},{""x"":120,""y"":201},{""x"":120,""y"":175}]},{""geometry"":[{""x"":138,""y"":190},{""x"":138,""y"":164},{""x"":121,""y"":164},{""x"":121,""y"":190}]},{""geometry"":[{""x"":188,""y"":137},{""x"":188,""y"":108},{""x"":200,""y"":108},{""x"":200,""y"":137}]},{""geometry"":[{""x"":238,""y"":52},{""x"":238,""y"":74},{""x"":250,""y"":74},{""x"":250,""y"":52}]},{""geometry"":[{""x"":208,""y"":93},{""x"":208,""y"":118},{""x"":223,""y"":118},{""x"":223,""y"":93}]},{""geometry"":[{""x"":234,""y"":109},{""x"":234,""y"":139},{""x"":220,""y"":139},{""x"":220,""y"":109}]}],""image_problems"":[""blur"",""pixelated""]}",img_00012.bmp,p07,pedestrian
cjrlmna41nvtw0898o08szzwx,cjrlm6mv5jju80anvlbna8sys,"{""Person"":[{""geometry"":[{""x"":124,""y"":103},{""x"":124,""y"":136},{""x"":110,""y"":136},{""x"":110,""y"":103}]},{""geometry"":[{""x"":188,""y"":124},{""x"":188,""y"":150},{""x"":173,""y"":150},{""x"":173,""y"":124}]},{""geometry"":[{""x"":243,""y"":75},{""x"":243,""y"":102},{""x"":259,""y"":102},{""x"":259,""y"":75}]},{""geometry"":[{""x"":236,""y"":73},{""x"":236,""y"":99},{""x"":223,""y"":99},{""x"":223,""y"":73}]},{""geometry"":[{""x"":162,""y"":165},{""x"":162,""y"":197},{""x"":175,""y"":197},{""x"":175,""y"":165}]},{""geometry"":[{""x"":192,""y"":158},{""x"":192,""y"":182},{""x"":176,""y"":182},{""x"":176,""y"":158}]}],""image_problems"":[""blur"",""pixelated""]}",img_00013.bmp,p07,pedestrian
cjrlmo50jnk7h0b477sr7zj8q,cjrlm6mv5jjuc0anv22kx7h3d,"{""Person"":[{""geometry"":[{""x"":78,""y"":94},{""x"":78,""y"":123},{""x"":101,""y"":123},{""x"":101,""y"":94}]},{""geometry"":[{""x"":158,""y"":137},{""x"":158,""y"":164},{""x"":174,""y"":164},{""x"":174,""y"":137}]},{""geometry"":[{""x"":253,""y"":58},{""x"":253,""y"":87},{""x"":266,""y"":87},{""x"":266,""y"":58}]},{""geometry"":[{""x"":233,""y"":83},{""x"":233,""y"":113},{""x"":219,""y"":113},{""x"":219,""y"":83}]},{""geometry"":[{""x"":182,""y"":170},{""x"":182,""y"":196},{""x"":197,""y"":196},{""x"":197,""y"":170}]},{""geometry"":[{""x"":212,""y"":154},{""x"":212,""y"":187},{""x"":196,""y"":187},{""x"":196,""y"":154}]}],""image_problems"":[""blur"",""pixelated""]}",img_00014.bmp,p07,pedestrian
cjrlmp2f5nksq0b47z6f73xhk,cjrlm6mv5jjug0anvytdhbd5f,"{""Person"":[{""geometry"":[{""x"":23,""y"":182},{""x"":23,""y"":217},{""x"":5,""y"":217},{""x"":5,""y"":182}]},{""geometry"":[{""x"":87,""y"":89},{""x"":87,""y"":118},{""x"":71,""y"":118},{""x"":71,""y"":89}]},{""geometry"":[{""x"":158,""y"":143},{""x"":158,""y"":171},{""x"":173,""y"":171},{""x"":173,""y"":143}]},{""geometry"":[{""x"":187,""y"":162},{""x"":187,""y"":200},{""x"":204,""y"":200},{""x"":204,""y"":162}]},{""geometry"":[{""x"":218,""y"":157},{""x"":218,""y"":186},{""x"":204,""y"":186},{""x"":204,""y"":157}]},{""geometry"":[{""x"":215,""y"":88},{""x"":215,""y"":115},{""x"":231,""y"":115},{""x"":231,""y"":88}]},{""geometry"":[{""x"":272,""y"":54},{""x"":272,""y"":84},{""x"":256,""y"":84},{""x"":256,""y"":54}]}],""image_problems"":[""blur"",""pixelated""]}",img_00015.bmp,p07,pedestrian
cjrlmpqsdnld90b47w6lx0dg6,cjrlm6mv5jjuk0anvq4axx07y,"{""Person"":[{""geometry"":[{""x"":79,""y"":182},{""x"":79,""y"":205},{""x"":59,""y"":205},{""x"":59,""y"":182}]},{""geometry"":[{""x"":158,""y"":170},{""x"":158,""y"":192},{""x"":148,""y"":192},{""x"":148,""y"":170}]},{""geometry"":[{""x"":206,""y"":103},{""x"":206,""y"":130},{""x"":223,""y"":130},{""x"":223,""y"":103}]},{""geometry"":[{""x"":263,""y"":36},{""x"":263,""y"":69},{""x"":275,""y"":69},{""x"":275,""y"":36}]},{""geometry"":[{""x"":244,""y"":202},{""x"":226,""y"":202},{""x"":226,""y"":170},{""x"":244,""y"":170}]},{""geometry"":[{""x"":241,""y"":156},{""x"":241,""y"":183},{""x"":253,""y"":183},{""x"":253,""y"":156}]}]}",img_00016.bmp,p07,pedestrian
cjrlmqf3knlv80b4710snqnbv,cjrlm6mv6jjuo0anvy00rrx1k,"{""Person"":[{""geometry"":[{""x"":63,""y"":181},{""x"":63,""y"":212},{""x"":79,""y"":212},{""x"":79,""y"":181}]},{""geometry"":[{""x"":142,""y"":170},{""x"":142,""y"":197},{""x"":160,""y"":197},{""x"":160,""y"":170}]},{""geometry"":[{""x"":206,""y"":104},{""x"":206,""y"":130},{""x"":221,""y"":130},{""x"":221,""y"":104}]},{""geometry"":[{""x"":278,""y"":35},{""x"":278,""y"":65},{""x"":265,""y"":65},{""x"":265,""y"":35}]},{""geometry"":[{""x"":233,""y"":172},{""x"":233,""y"":202},{""x"":248,""y"":202},{""x"":248,""y"":172}]},{""geometry"":[{""x"":242,""y"":154},{""x"":242,""y"":182},{""x"":258,""y"":182},{""x"":258,""y"":154}]}]}",img_00017.bmp,p07,pedestrian
cjrlmqtpsnyky08985bdhbwbm,cjrlm6mv6jjus0anv056ijvvn,"{""Person"":[{""geometry"":[{""x"":100,""y"":206},{""x"":100,""y"":235},{""x"":117,""y"":235},{""x"":117,""y"":206}]},{""geometry"":[{""x"":195,""y"":199},{""x"":195,""y"":228},{""x"":209,""y"":228},{""x"":209,""y"":199}]},{""geometry"":[{""x"":269,""y"":25},{""x"":269,""y"":43},{""x"":257,""y"":43},{""x"":257,""y"":25}]}],""image_problems"":[""blur"",""pixelated""]}",img_00018.bmp,p07,pedestrian
cjrlmr9y3noa90b47mllcxlcx,cjrlm6mv6jjuw0anvla0r7k3s,"{""Person"":[{""geometry"":[{""x"":217,""y"":193},{""x"":217,""y"":162},{""x"":199,""y"":162},{""x"":199,""y"":193}]},{""geometry"":[{""x"":261,""y"":40},{""x"":261,""y"":68},{""x"":244,""y"":68},{""x"":244,""y"":40}]}],""image_problems"":[""blur"",""pixelated""]}",img_00019.bmp,p07,pedestrian
cjrlmro9qnond0b47if2h1m0u,cjrlm6mv6jjv00anvvke8jmwy,"{""Person"":[{""geometry"":[{""x"":255,""y"":51},{""x"":255,""y"":79},{""x"":241,""y"":79},{""x"":241,""y"":51}]},{""geometry"":[{""x"":210,""y"":151},{""x"":210,""y"":179},{""x"":193,""y"":179},{""x"":193,""y"":151}]}]}",img_00020.bmp,p07,pedestrian
cjrlmslq3o1rf0898hlrq299j,cjrlm6mv6jjv40anvps1zz0mc,"{""Person"":[{""geometry"":[{""x"":229,""y"":120},{""x"":229,""y"":151},{""x"":209,""y"":151},{""x"":209,""y"":120}]},{""geometry"":[{""x"":239,""y"":76},{""x"":239,""y"":100},{""x"":225,""y"":100},{""x"":225,""y"":76}]}]}",img_00021.bmp,p07,pedestrian
cjrlmsx94o2170898mbut62g0,cjrlm6mv6jjv80anvwtxxmukc,"{""Person"":[{""geometry"":[{""x"":198,""y"":105},{""x"":198,""y"":130},{""x"":214,""y"":130},{""x"":214,""y"":105}]},{""geometry"":[{""x"":232,""y"":119},{""x"":232,""y"":95},{""x"":245,""y"":95},{""x"":245,""y"":119}]},{""geometry"":[{""x"":277,""y"":1},{""x"":277,""y"":24},{""x"":261,""y"":24},{""x"":261,""y"":1}]}]}",img_00022.bmp,p07,pedestrian
cjrm2ulwa2l070b471jqre8je,cjrln47qhk1uk0anvpbxugz66,"{""Person"":[{""geometry"":[{""x"":40,""y"":14},{""x"":40,""y"":44},{""x"":24,""y"":44},{""x"":24,""y"":14}]},{""geometry"":[{""x"":194,""y"":136},{""x"":194,""y"":163},{""x"":211,""y"":163},{""x"":211,""y"":136}]},{""geometry"":[{""x"":87,""y"":189},{""x"":87,""y"":218},{""x"":69,""y"":218},{""x"":69,""y"":189}]},{""geometry"":[{""x"":105,""y"":194},{""x"":105,""y"":223},{""x"":91,""y"":223},{""x"":91,""y"":194}]}]}",img_00001.bmp,p08,pedestrian
cjrm2v6a92l680b47qb72n67a,cjrln47qhk1uo0anvezo36rie,"{""Person"":[{""geometry"":[{""x"":40,""y"":10},{""x"":40,""y"":42},{""x"":24,""y"":42},{""x"":24,""y"":10}]},{""geometry"":[{""x"":72,""y"":190},{""x"":72,""y"":221},{""x"":85,""y"":221},{""x"":85,""y"":190}]},{""geometry"":[{""x"":105,""y"":193},{""x"":105,""y"":221},{""x"":91,""y"":221},{""x"":91,""y"":193}]},{""geometry"":[{""x"":209,""y"":164},{""x"":209,""y"":134},{""x"":196,""y"":134},{""x"":196,""y"":164}]}]}",img_00002.bmp,p08,pedestrian
